Mod:Item:MetaData, Localized Name
projecte:item.pe_rm_morning_star, Red Morningstar
projecte:item.pe_dm_armor_3, Dark Matter Helmet
projecte:item.pe_dm_armor_2, Dark Matter Chestplate
projecte:item.pe_dm_armor_1, Dark Matter Leggings
projecte:item.pe_dm_armor_0, Dark Matter Boots
projecte:item.pe_rm_armor_3, Red Matter Helmet
projecte:item.pe_rm_armor_2, Red Matter Chestplate
projecte:item.pe_rm_armor_1, Red Matter Leggings
projecte:item.pe_rm_armor_0, Red Matter Boots
projecte:item.pe_gem_armor_3, Gem Helmet
projecte:item.pe_gem_armor_2, Gem Chestplate
projecte:item.pe_gem_armor_1, Gem Leggings
projecte:item.pe_gem_armor_0, Gem Boots
projecte:item.pe_ring_iron_band, Iron Band
projecte:item.pe_black_hole:0, Black Hole Band
projecte:item.pe_archangel_smite:0, Archangel's Smite
projecte:item.pe_harvest_god:0, Harvest Goddess Band
projecte:item.pe_ignition:0, Ignition Ring
projecte:item.pe_zero_ring, Zero Ring
projecte:item.pe_swrg, Swiftwolf's Rending Gale
projecte:item.pe_time_watch, Watch of Flowing Time
projecte:item.pe_gem_density, Gem of Eternal Density
projecte:item.pe_divining_rod_1, Divining Rod (low)
projecte:item.pe_divining_rod_2, Divining Rod (medium)
projecte:item.pe_divining_rod_3, Divining Rod (high)
projecte:item.pe_mercurial_eye, Mercurial Eye
projecte:item.pe_void_ring, Void Ring
projecte:item.pe_arcana_ring:0, Ring of Arcana
projecte:item.pe_arcana_ring:1, Ring of Arcana
projecte:item.pe_arcana_ring:2, Ring of Arcana
projecte:item.pe_arcana_ring:3, Ring of Arcana
projecte:item.pe_body_stone:0, Body Stone
projecte:item.pe_soul_stone:0, Soul Stone
projecte:item.pe_mind_stone:0, Mind Stone
projecte:item.pe_life_stone:0, Life Stone
projecte:item.pe_evertide_amulet, Evertide Amulet
projecte:item.pe_volcanite_amulet, Volcanite Amulet
projecte:item.pe_water_orb, Water Orb
projecte:item.pe_lava_orb, Lava Orb
projecte:item.pe_randomizer, Randomizer Orb
projecte:item.pe_lens_explosive, Explosive Lens
projecte:item.pe_fire_projectile, item.pe_fire_projectile.name
projecte:item.pe_wind_projectile, item.pe_wind_projectile.name
projecte:item.pe_destruction_catalyst, Destruction Catalyst
projecte:item.pe_hyperkinetic_lens, Hyperkinetic Lens
projecte:item.pe_catalitic_lens, Catalytic Lens
projecte:item.pe_tome, Tome of Knowledge
projecte:item.pe_transmutation_tablet, Transmutation Tablet
projecte:item.pe_manual, Book of the Alchemist [WIP]
randomthings:fertilizedDirt, Fertilized Dirt
randomthings:fertilizedDirtTilled, Fertilized Dirt
randomthings:playerInterface, Player Interface
randomthings:creativePlayerInterface, Creative Player Interface
randomthings:lapisGlass, Lapis Glass
randomthings:lapisLamp, Lapis Lamp
randomthings:dyeingMachine, Dyeing Machine
randomthings:onlineDetector, Online Detector
randomthings:chatDetector, Chat Detector
randomthings:enderBridge, Ender Bridge
randomthings:prismarineEnderBridge, Prismarine Ender Bridge
randomthings:enderAnchor, Ender Anchor
randomthings:beanStalk, Magic Bean Stalk
randomthings:lesserBeanStalk, Lesser Bean Stalk
randomthings:beanPod, Bean Pod
randomthings:beanSprout, Bean Sprout
randomthings:lightRedirector, Light Redirector
randomthings:imbuingStation, Imbuing Station
randomthings:spectreBlock, Spectre Block
randomthings:specialChest:0, Nature Chest
randomthings:specialChest:1, Water Chest
randomthings:analogEmitter, Analog Emitter
randomthings:fluidDisplay, Fluid Display
randomthings:customWorkbench, Crafting Table
randomthings:enderMailbox, Ender Mailbox
randomthings:pitcherPlant, Pitcher Plant
randomthings:platform, tile.platform.name
randomthings:entityDetector, Entity Detector
randomthings:quartzLamp, Quartz Lamp
randomthings:quartzGlass, Quartz Glass
randomthings:potionVaporizer, Potion Vaporizer
randomthings:voxelProjector, [WIP] Voxel Projector
randomthings:contactButton, Contact Button
randomthings:contactLever, Contact Lever
randomthings:sakanade, Sakanade
randomthings:rainShield, Rain Shield
randomthings:blockBreaker, Block Breaker
randomthings:itemSealer, Item Sealer
randomthings:superLubricentIce, Superlubricent Ice
randomthings:itemCorrector, Item Corrector
randomthings:compressedSlimeBlock, Compressed Slime Block
randomthings:itemRedirector, Item Redirector
randomthings:itemRejuvenator, Item Rejuvenator
randomthings:superLubricentPlatform, Super Lubricent Platform
randomthings:filteredItemRedirector, Filtered Item Redirector
randomthings:filteredSuperLubricentPlatform, Filtered Super Lubricent Platform
randomthings:redstoneObserver, Redstone Observer
randomthings:biomeRadar, Biome Radar
randomthings:ironDropper, Iron Dropper
randomthings:itemProjector, [WIP] Item Projector
randomthings:igniter, Igniter
randomthings:blockOfSticks:0, Block of Sticks
randomthings:blockOfSticks:1, Returning Block of Sticks
randomthings:blazingFire, tile.blazingFire.name
randomthings:specialBeanStalk, tile.specialBeanStalk.name
randomthings:spectrePlank, Spectre Planks
randomthings:spectreSapling, Spectre Sapling
randomthings:spectreLog, Spectre Wood
randomthings:spectreLeaf, Spectre Leaves
randomthings:itemCollector, Item Collector
randomthings:advancedItemCollector, Advanced Item Collector
randomthings:natureCore, Nature Core
randomthings:biomeStone, tile.biomeStone.name
randomthings:biomeGlass, Biome Glass
randomthings:stainedBrick:0, White Stained Bricks
randomthings:stainedBrick:1, Orange Stained Bricks
randomthings:stainedBrick:2, Magenta Stained Bricks
randomthings:stainedBrick:3, Light Blue Stained Bricks
randomthings:stainedBrick:4, Yellow Stained Bricks
randomthings:stainedBrick:5, Lime Stained Bricks
randomthings:stainedBrick:6, Pink Stained Bricks
randomthings:stainedBrick:7, Gray Stained Bricks
randomthings:stainedBrick:8, Light Gray Stained Bricks
randomthings:stainedBrick:9, Cyan Stained Bricks
randomthings:stainedBrick:10, Purple Stained Bricks
randomthings:stainedBrick:11, Blue Stained Bricks
randomthings:stainedBrick:12, Brown Stained Bricks
randomthings:stainedBrick:13, Green Stained Bricks
randomthings:stainedBrick:14, Red Stained Bricks
randomthings:stainedBrick:15, Black Stained Bricks
randomthings:coloredGrass:0, White Grass
randomthings:coloredGrass:1, Orange Grass
randomthings:coloredGrass:2, Magenta Grass
randomthings:coloredGrass:3, Light Grass
randomthings:coloredGrass:4, Yellow Grass
randomthings:coloredGrass:5, Lime Grass
randomthings:coloredGrass:6, Pink Grass
randomthings:coloredGrass:7, Gray Grass
randomthings:coloredGrass:8, Light Gray Grass
randomthings:coloredGrass:9, Cyan Grass
randomthings:coloredGrass:10, Purple Grass
randomthings:coloredGrass:11, Blue Grass
randomthings:coloredGrass:12, Brown Grass
randomthings:coloredGrass:13, Green Grass
randomthings:coloredGrass:14, Red Grass
randomthings:coloredGrass:15, Black Grass
randomthings:spectreCore, Spectre Core
randomthings:rainbowLamp, Rainbow Lamp
randomthings:basicRedstoneInterface, Basic Redstone Interface
randomthings:advancedRedstoneInterface, Advanced Redstone Interface
randomthings:stableEnderpearl, Stable Ender Pearl
randomthings:biomeCrystal, Biome Crystal
randomthings:positionFilter, Position Filter
randomthings:summoningPendulum, Summoning Pendulum
randomthings:beans:0, Bean
randomthings:beans:1, Lesser Magic Bean
randomthings:beans:2, Magic Bean
randomthings:beanStew, Bean Stew
randomthings:redstoneTool, Redstone Tool
randomthings:waterWalkingBoots, Water Walking Boots
randomthings:dungeonChestGenerator, Loot Generator
randomthings:lavaCharm, Lava Charm
randomthings:lavaWader, Lava Waders
randomthings:obsidianSkull, Obsidian Skull
randomthings:obsidianSkullRing, Obsidian Skull Ring
randomthings:obsidianWaterWalkingBoots, Obsidian Water Walking Boots
randomthings:magicHood, Magic Hood
randomthings:imbue:0, Fire Imbue
randomthings:imbue:1, Poison Imbue
randomthings:imbue:2, Experience Imbue
randomthings:imbue:3, Wither Imbue
randomthings:imbue:4, Collapse Imbue
randomthings:bottleOfAir, Bottle of Air
randomthings:rezStone, Blood Stone
randomthings:enderLetter, Ender Letter
randomthings:entityFilter, Entity Filter
randomthings:ingredient:0, Sakanade Spores
randomthings:ingredient:1, Evil Tear
randomthings:ingredient:2, Ectoplasm
randomthings:ingredient:3, Spectre Ingot
randomthings:ingredient:4, Biome Sensor
randomthings:itemFilter, Item Filter
randomthings:spectreKey, Spectre Key
randomthings:redstoneActivator, Redstone Activator
randomthings:redstoneRemote, Redstone Remote
randomthings:spectreAnchor, Spectre Anchor
randomthings:spectreSword, Spectre Sword
randomthings:goldenCompass, Golden Compass
randomthings:blazeAndSteel, Blaze and Steel
randomthings:grassSeeds:0, Grass Seeds
randomthings:grassSeeds:1, White Grass Seeds
randomthings:grassSeeds:2, Orange Grass Seeds
randomthings:grassSeeds:3, Magenta Grass Seeds
randomthings:grassSeeds:4, Light Grass Seeds
randomthings:grassSeeds:5, Yellow Grass Seeds
randomthings:grassSeeds:6, Lime Grass Seeds
randomthings:grassSeeds:7, Pink Grass Seeds
randomthings:grassSeeds:8, Gray Grass Seeds
randomthings:grassSeeds:9, Light Gray Grass Seeds
randomthings:grassSeeds:10, Cyan Grass Seeds
randomthings:grassSeeds:11, Purple Grass Seeds
randomthings:grassSeeds:12, Blue Grass Seeds
randomthings:grassSeeds:13, Brown Grass Seeds
randomthings:grassSeeds:14, Green Grass Seeds
randomthings:grassSeeds:15, Red Grass Seeds
randomthings:grassSeeds:16, Black Grass Seeds
rarmor:item_rarmor_helmet, Rarmor Helmet
rarmor:item_rarmor_chest:0, Rarmor Chestplate
rarmor:item_rarmor_chest:0, Rarmor Chestplate
rarmor:item_rarmor_pants, Rarmor Pants
rarmor:item_rarmor_boots, Rarmor Boots
rarmor:item_wire_cutter, Wire Cutter
rarmor:item_control_circuit, Control Circuit
rarmor:item_wire, Wire
rarmor:item_connector, Connector
rarmor:item_solar_cell, Solar Cell
rarmor:item_generator, Generator
rarmor:item_battery, Battery
rarmor:item_module_storage, Storage Module
rarmor:item_module_ender, Ender Storage Module
rarmor:item_module_furnace, Smelting Module
rarmor:item_module_solar, Solar Module
rarmor:item_module_generator, Generator Module
rarmor:item_module_speed, Running Module
rarmor:item_module_jump, Jumping Module
rarmor:item_module_movement, Movement Module
rarmor:item_module_protection_iron, Iron Protection Module
rarmor:item_module_protection_gold, Gold Protection Module
rarmor:item_module_protection_diamond, Diamond Protection Module
thermalfoundation:ore:0, Copper Ore
thermalfoundation:ore:1, Tin Ore
thermalfoundation:ore:2, Silver Ore
thermalfoundation:ore:3, Lead Ore
thermalfoundation:ore:4, Aluminum Ore
thermalfoundation:ore:5, Nickel Ore
thermalfoundation:ore:6, Platinum Ore
thermalfoundation:ore:7, Iridium Ore
thermalfoundation:ore:8, Mana Infused Ore
thermalfoundation:storage:0, Copper Block
thermalfoundation:storage:1, Tin Block
thermalfoundation:storage:2, Silver Block
thermalfoundation:storage:3, Lead Block
thermalfoundation:storage:4, Aluminum Block
thermalfoundation:storage:5, Nickel Block
thermalfoundation:storage:6, Platinum Block
thermalfoundation:storage:7, Iridium Block
thermalfoundation:storage:8, Mana Infused Block
thermalfoundation:storage_alloy:0, Steel Block
thermalfoundation:storage_alloy:1, Electrum Block
thermalfoundation:storage_alloy:2, Invar Block
thermalfoundation:storage_alloy:3, Bronze Block
thermalfoundation:storage_alloy:4, Constantan Block
thermalfoundation:storage_alloy:5, Signalum Block
thermalfoundation:storage_alloy:6, Lumium Block
thermalfoundation:storage_alloy:7, Enderium Block
thermalfoundation:glass:0, Hardened Copper Glass
thermalfoundation:glass:1, Hardened Tin Glass
thermalfoundation:glass:2, Hardened Silver Glass
thermalfoundation:glass:3, Hardened Glass
thermalfoundation:glass:4, Hardened Aluminum Glass
thermalfoundation:glass:5, Hardened Nickel Glass
thermalfoundation:glass:6, Hardened Platinum Glass
thermalfoundation:glass:7, Hardened Iridium Glass
thermalfoundation:glass:8, Hardened Mana Infused Glass
thermalfoundation:glass_alloy:0, Hardened Steel Glass
thermalfoundation:glass_alloy:1, Hardened Electrum Glass
thermalfoundation:glass_alloy:2, Hardened Invar Glass
thermalfoundation:glass_alloy:3, Hardened Bronze Glass
thermalfoundation:glass_alloy:4, Hardened Constantan Glass
thermalfoundation:glass_alloy:5, Hardened Signalum Glass
thermalfoundation:glass_alloy:6, Hardened Lumium Glass
thermalfoundation:glass_alloy:7, Hardened Enderium Glass
thermalfoundation:rockwool:0, Black Rockwool
thermalfoundation:rockwool:1, Red Rockwool
thermalfoundation:rockwool:2, Green Rockwool
thermalfoundation:rockwool:3, Brown Rockwool
thermalfoundation:rockwool:4, Blue Rockwool
thermalfoundation:rockwool:5, Purple Rockwool
thermalfoundation:rockwool:6, Cyan Rockwool
thermalfoundation:rockwool:7, Light Gray Rockwool
thermalfoundation:rockwool:8, Gray Rockwool
thermalfoundation:rockwool:9, Pink Rockwool
thermalfoundation:rockwool:10, Lime Rockwool
thermalfoundation:rockwool:11, Yellow Rockwool
thermalfoundation:rockwool:12, Light Blue Rockwool
thermalfoundation:rockwool:13, Magenta Rockwool
thermalfoundation:rockwool:14, Orange Rockwool
thermalfoundation:rockwool:15, White Rockwool
thermalfoundation:wrench:0, Crescent Hammer
thermalfoundation:meter:0, Multimeter
thermalfoundation:tome:0, Forge Lexicon
thermalfoundation:security:0, Signalum Security Lock
thermalfoundation:diagram:0, Schematic
thermalfoundation:diagram:3, Redprint
thermalfoundation:coin:0, Iron Coin
thermalfoundation:coin:1, Gold Coin
thermalfoundation:coin:64, Copper Coin
thermalfoundation:coin:65, Tin Coin
thermalfoundation:coin:66, Silver Coin
thermalfoundation:coin:67, Lead Coin
thermalfoundation:coin:68, Aluminum Coin
thermalfoundation:coin:69, Nickel Coin
thermalfoundation:coin:70, Platinum Coin
thermalfoundation:coin:71, Iridium Coin
thermalfoundation:coin:72, Mana Infused Coin
thermalfoundation:coin:96, Steel Coin
thermalfoundation:coin:97, Electrum Coin
thermalfoundation:coin:98, Invar Coin
thermalfoundation:coin:99, Bronze Coin
thermalfoundation:coin:100, Constantan Coin
thermalfoundation:coin:101, Signalum Coin
thermalfoundation:coin:102, Lumium Coin
thermalfoundation:coin:103, Enderium Coin
thermalfoundation:fertilizer:0, Phyto-Gro
thermalfoundation:fertilizer:1, Rich Phyto-Gro
thermalfoundation:fertilizer:2, Fluxed Phyto-Gro
thermalfoundation:material:0, Pulverized Iron
thermalfoundation:material:1, Pulverized Gold
thermalfoundation:material:16, Diamond Nugget
thermalfoundation:material:24, Iron Gear
thermalfoundation:material:25, Gold Gear
thermalfoundation:material:32, Iron Plate
thermalfoundation:material:33, Gold Plate
thermalfoundation:material:64, Pulverized Copper
thermalfoundation:material:65, Pulverized Tin
thermalfoundation:material:66, Pulverized Silver
thermalfoundation:material:67, Pulverized Lead
thermalfoundation:material:68, Pulverized Aluminum
thermalfoundation:material:69, Pulverized Nickel
thermalfoundation:material:70, Pulverized Platinum
thermalfoundation:material:71, Pulverized Iridium
thermalfoundation:material:72, Pulverized Mana Infused Metal
thermalfoundation:material:96, Steel Blend
thermalfoundation:material:97, Electrum Blend
thermalfoundation:material:98, Invar Blend
thermalfoundation:material:99, Bronze Blend
thermalfoundation:material:100, Constantan Blend
thermalfoundation:material:101, Signalum Blend
thermalfoundation:material:102, Lumium Blend
thermalfoundation:material:103, Enderium Blend
thermalfoundation:material:128, Copper Ingot
thermalfoundation:material:129, Tin Ingot
thermalfoundation:material:130, Silver Ingot
thermalfoundation:material:131, Lead Ingot
thermalfoundation:material:132, Aluminum Ingot
thermalfoundation:material:133, Nickel Ingot
thermalfoundation:material:134, Platinum Ingot
thermalfoundation:material:135, Iridium Ingot
thermalfoundation:material:136, Mana Infused Ingot
thermalfoundation:material:160, Steel Ingot
thermalfoundation:material:161, Electrum Ingot
thermalfoundation:material:162, Invar Ingot
thermalfoundation:material:163, Bronze Ingot
thermalfoundation:material:164, Constantan Ingot
thermalfoundation:material:165, Signalum Ingot
thermalfoundation:material:166, Lumium Ingot
thermalfoundation:material:167, Enderium Ingot
thermalfoundation:material:192, Copper Nugget
thermalfoundation:material:193, Tin Nugget
thermalfoundation:material:194, Silver Nugget
thermalfoundation:material:195, Lead Nugget
thermalfoundation:material:196, Aluminum Nugget
thermalfoundation:material:197, Nickel Nugget
thermalfoundation:material:198, Platinum Nugget
thermalfoundation:material:199, Iridium Nugget
thermalfoundation:material:200, Mana Infused Nugget
thermalfoundation:material:224, Steel Nugget
thermalfoundation:material:225, Electrum Nugget
thermalfoundation:material:226, Invar Nugget
thermalfoundation:material:227, Bronze Nugget
thermalfoundation:material:228, Constantan Nugget
thermalfoundation:material:229, Signalum Nugget
thermalfoundation:material:230, Lumium Nugget
thermalfoundation:material:231, Enderium Nugget
thermalfoundation:material:256, Copper Gear
thermalfoundation:material:257, Tin Gear
thermalfoundation:material:258, Silver Gear
thermalfoundation:material:259, Lead Gear
thermalfoundation:material:260, Aluminum Gear
thermalfoundation:material:261, Nickel Gear
thermalfoundation:material:262, Platinum Gear
thermalfoundation:material:263, Iridium Gear
thermalfoundation:material:264, Mana Infused Gear
thermalfoundation:material:288, Steel Gear
thermalfoundation:material:289, Electrum Gear
thermalfoundation:material:290, Invar Gear
thermalfoundation:material:291, Bronze Gear
thermalfoundation:material:292, Constantan Gear
thermalfoundation:material:293, Signalum Gear
thermalfoundation:material:294, Lumium Gear
thermalfoundation:material:295, Enderium Gear
thermalfoundation:material:320, Copper Plate
thermalfoundation:material:321, Tin Plate
thermalfoundation:material:322, Silver Plate
thermalfoundation:material:323, Lead Plate
thermalfoundation:material:324, Aluminum Plate
thermalfoundation:material:325, Nickel Plate
thermalfoundation:material:326, Platinum Plate
thermalfoundation:material:327, Iridium Plate
thermalfoundation:material:328, Mana Infused Plate
thermalfoundation:material:352, Steel Plate
thermalfoundation:material:353, Electrum Plate
thermalfoundation:material:354, Invar Plate
thermalfoundation:material:355, Bronze Plate
thermalfoundation:material:356, Constantan Plate
thermalfoundation:material:357, Signalum Plate
thermalfoundation:material:358, Lumium Plate
thermalfoundation:material:359, Enderium Plate
thermalfoundation:material:512, Redstone Servo
thermalfoundation:material:513, Redstone Reception Coil
thermalfoundation:material:514, Redstone Transmission Coil
thermalfoundation:material:515, Redstone Conductance Coil
thermalfoundation:material:768, Pulverized Coal
thermalfoundation:material:769, Pulverized Charcoal
thermalfoundation:material:770, Pulverized Obsidian
thermalfoundation:material:771, Sulfur
thermalfoundation:material:772, Niter
thermalfoundation:material:800, Sawdust
thermalfoundation:material:801, Compressed Sawdust
thermalfoundation:material:802, Coal Coke
thermalfoundation:material:832, Rosin
thermalfoundation:material:833, Tar
thermalfoundation:material:864, Slag
thermalfoundation:material:865, Rich Slag
thermalfoundation:material:866, Cinnabar
thermalfoundation:material:1024, Pyrotheum Dust
thermalfoundation:material:1025, Cryotheum Dust
thermalfoundation:material:1026, Aerotheum Dust
thermalfoundation:material:1027, Petrotheum Dust
thermalfoundation:material:1028, Mana Dust
thermalfoundation:material:2048, Blizz Rod
thermalfoundation:material:2049, Blizz Powder
thermalfoundation:material:2050, Blitz Rod
thermalfoundation:material:2051, Blitz Powder
thermalfoundation:material:2052, Basalz Rod
thermalfoundation:material:2053, Basalz Powder
